category,query_id,target_id,target_rank,target_score,top1_id,top1_score,top1_top2_margin
shirt,B00GGR9BSS,B004DCCKBI,175,0.1892676055431366,B0053WWJWC,0.42751216888427734,0.01154625415802002
shirt,B005BN2YN2,B0064DPOAS,60,0.28047770261764526,B00B3PNS5K,0.3840901851654053,0.005307823419570923
shirt,B005EJDQ0S,B006R1IXXW,1,0.33715400099754333,B006R1IXXW,0.33715400099754333,0.020512789487838745
shirt,B005LBXRWQ,B005B4MD0K,1410,0.08424484729766846,B004NIZR44,0.35201168060302734,0.012375414371490479
shirt,B00DOYXAVA,B007R1OAP6,3054,0.028112294152379036,B001CVLKWS,0.2956787347793579,0.0002937912940979004
shirt,B008V2JXTS,B005Y0FUKQ,1298,0.08404122292995453,B000XK9KKI,0.26197299361228943,0.0059701502323150635
shirt,B00AOCAUEK,B00B2ZMJOM,2,0.30050191283226013,B005G4XMFK,0.3120635449886322,0.01156163215637207
shirt,B001FO5LAY,B008X8YET4,1526,0.0683244988322258,B000LBF01C,0.29720544815063477,0.011468201875686646
shirt,B00B92J932,B00DEKLOYO,138,0.2068827748298645,B005DIJSPM,0.35585111379623413,0.00830775499343872
shirt,B001H0F2J6,B004LDLLG4,134,0.19451108574867249,B003K1MIYW,0.3764156103134155,0.038822829723358154
shirt,B00F6FD5UG,B000TUTVXS,2884,0.03430448845028877,B000LVSFX2,0.28084999322891235,0.04428669810295105
shirt,B007QAPB1A,B007EC5YKI,1028,0.08540065586566925,B00BUR8KXQ,0.2738184630870819,0.002912193536758423
shirt,B00AKOIQDE,B00BBFV80E,9,0.2947706878185272,B005VN36Q6,0.3134366571903229,0.002197831869125366
shirt,B003LNPB70,B00FEQ60KY,215,0.1814759075641632,B005CZM4XE,0.367715448141098,0.013945668935775757
shirt,B00A4770HK,B003ZL943A,92,0.22565259039402008,B009B62UIY,0.31297606229782104,0.004959076642990112
shirt,B00DX7Q8O4,B009Z3YN4W,99,0.23220469057559967,B007IJZ2KO,0.3330267369747162,0.0014407634735107422
shirt,B004YO7CFY,B0094IVR2E,2,0.39591073989868164,B00B2ZMJOM,0.4063946604728699,0.010483920574188232
shirt,B003AU61WI,B004AHL5DU,357,0.1579287052154541,B008TOOBWW,0.36817049980163574,0.004135549068450928
shirt,B0046IB5PQ,B0046VB9PE,8,0.2225046455860138,B002BOUBHK,0.2512551248073578,0.002699136734008789
shirt,B0084TQIUA,B0084NYEPW,6,0.3086118996143341,B004ZC5QLC,0.3478279709815979,0.0
shirt,B009CCS6JO,B00G0IUSB2,332,0.12995637953281403,B003TYLO3G,0.32515519857406616,0.029989123344421387
shirt,B00AWK9TGE,B00AX0SS24,1,0.4077385663986206,B00AX0SS24,0.4077385663986206,0.012480705976486206
shirt,B0096LL2W4,B0099MIZH0,28,0.28208374977111816,B005DHVF4U,0.3360474109649658,0.010634005069732666
shirt,B006VJXGAU,B0046IB5JW,683,0.11013177782297134,B004UHPEU0,0.3128543496131897,0.017916977405548096
shirt,B005HWY12E,B007ZTL5US,27,0.26336485147476196,B00B8A4SK4,0.34134361147880554,0.00856482982635498
shirt,B00BHKFFAW,B0015D0PWY,24,0.31819021701812744,B0075MPQLE,0.3698573708534241,0.012441515922546387
shirt,B002NCIAU0,B000PNTVAC,12,0.25179803371429443,B005228AX0,0.316139817237854,0.026186048984527588
shirt,B003L4LYB6,B000RQO9S6,13,0.2685238718986511,B00B1NCXKA,0.3113744258880615,0.009973406791687012
shirt,B00AO1FBBS,B004YWBYNW,464,0.1343172788619995,B00AJ9EZMG,0.3540218472480774,0.0035320520401000977
shirt,B00EOYR308,B000VTMXZU,521,0.12087628245353699,B0081JANLI,0.322013258934021,0.027849972248077393
shirt,B009MMPFOS,B0090UWAVI,31,0.2685657739639282,B005DHVF4U,0.3543931841850281,0.02406325936317444
shirt,B00C5RC12G,B00EI584U6,2508,0.04420007765293121,B00816SVKQ,0.33924371004104614,0.006744384765625
shirt,B00CR90T2Q,B009NI9M3Q,1191,0.09219348430633545,B00CIPIY3K,0.3614891767501831,0.037606894969940186
shirt,B008GXHZ7O,B005G6MYK2,13,0.32795006036758423,B006Z8FZ06,0.3826182782649994,0.008541345596313477
shirt,B00BMR73SC,B00517FPKC,333,0.1611698865890503,B0055D4PBW,0.3423822522163391,0.014861702919006348
shirt,B001S9X34W,B007X5PGQS,20,0.2603202760219574,B008BZANP8,0.3382248282432556,0.02061784267425537
shirt,B00611XBS0,B0001TOMJA,111,0.1977110356092453,B0074AWK4S,0.3226044476032257,0.012924790382385254
shirt,B005W44GZO,B0013L5KI2,277,0.13647203147411346,B00DCUQD7Y,0.28997278213500977,0.034076571464538574
shirt,B007VYRFX8,B000REM4EE,46,0.21497058868408203,B001LNWGDE,0.3237462043762207,0.009435653686523438
shirt,B003T70M3G,B007CCWITA,50,0.22604788839817047,B0081365S4,0.3645298480987549,0.01122504472732544
shirt,B004QMA13O,B00AJJRKLY,175,0.1798962652683258,B005QCQTOI,0.2861616015434265,0.0058438777923583984
shirt,B004QZ9T9I,B007IOX6N4,5797,-0.03503158316016197,B008823MBQ,0.3175274729728699,0.025703847408294678
shirt,B00ELPU4J2,B0094S068A,20,0.299543559551239,B00CYMFFVQ,0.41008877754211426,0.04182744026184082
shirt,B003TP2GXM,B000PHI5L4,44,0.2688167691230774,B0084NYEPW,0.4046853184700012,0.025910526514053345
shirt,B009B5O3NK,B005S2A9SI,1,0.4045552611351013,B005S2A9SI,0.4045552611351013,0.036148130893707275
shirt,B001DDPIKA,B009ZOJJ9K,2409,0.04831510782241821,B00B7E2L8W,0.35481685400009155,0.04200899600982666
shirt,B00DE4GBUM,B007FHZL7S,58,0.22325411438941956,B007ZT9PVO,0.3137063980102539,0.002138972282409668
shirt,B005QCMXCU,B003MS2424,26,0.25393420457839966,B002PDJJ0M,0.3132660388946533,0.0015138983726501465
shirt,B007OXEFOI,B0084DEKW4,1768,0.05842330679297447,B008XMD3BA,0.2776840329170227,0.0030611157417297363
shirt,B007G2OMP4,B00DDPTNS4,2,0.3532187342643738,B0059BIC00,0.36155036091804504,0.008331626653671265
shirt,B0083FXVDC,B00CRVW3LY,1953,0.06754904240369797,B004QZ9T9I,0.39632225036621094,8.183717727661133e-05
shirt,B00CN6W5YI,B0040B640K,5851,-0.052398547530174255,B00B80RFOA,0.3023567795753479,0.0039193034172058105
shirt,B007PCKWDQ,B00DFJODD8,4,0.33192670345306396,B00BR23BMO,0.368766188621521,0.005700737237930298
shirt,B000LQVB9W,B00AWYU432,1479,0.07290954887866974,B00DR2643A,0.3242132067680359,0.009370654821395874
shirt,B0071LPNY4,B000CQXJJ6,1319,0.07554887980222702,B005UQ9WKI,0.3221524953842163,0.0010807216167449951
shirt,B000OTT8N2,B002V4QF9S,646,0.12174753844738007,B008Z9F8UK,0.2867305278778076,0.010680913925170898
shirt,B00337XRJS,B005H98Z9W,105,0.2018558531999588,B004QQJAF0,0.3483640253543854,0.022055387496948242
shirt,B00D01V4OC,B0085UCF3M,635,0.13862544298171997,B004LVO3HA,0.33902785181999207,0.01816067099571228
shirt,B0099694TE,B00580DVJO,8,0.2701921761035919,B0019TVN1Q,0.3182915449142456,0.031185775995254517
shirt,B0084UUHB0,B004Q8J39Q,141,0.17623941600322723,B007TYWH74,0.3161408305168152,0.01160496473312378
shirt,B00686R8MS,B005EJFXKY,50,0.1674022376537323,B004L6HJK8,0.21158510446548462,0.0015097856521606445
shirt,B001SN7QH8,B003WE9084,20,0.23971408605575562,B008UAI8II,0.32518523931503296,0.03187215328216553
shirt,B001TPFF0U,B004JHP10E,47,0.21709653735160828,B006RI31XW,0.3588672876358032,0.0065520405769348145
shirt,B0081D7C7W,B004LE9P8E,3157,0.03848780691623688,B004JKDNB0,0.2621670067310333,0.011277705430984497
shirt,B002U4LDZK,B00CLCERMC,17,0.2954081892967224,B0084OPRIO,0.3414841890335083,0.004236131906509399
shirt,B005K7SZGO,B000NJGSWW,2932,0.030394524335861206,B00A28UVWW,0.29531073570251465,0.006020665168762207
shirt,B00DG9ISYM,B003R50LA4,5,0.295417845249176,B00B1NCXKA,0.30751127004623413,0.0032725632190704346
shirt,B00D6KCEI2,B00642S27Q,17,0.22068879008293152,B007L5BY9S,0.26113077998161316,0.003553032875061035
shirt,B0013FI8JQ,B007XJBQCM,15,0.27496200799942017,B00B4EF1AA,0.3328781723976135,0.007319808006286621
shirt,B007XX6790,B0040I9L12,744,0.09999748319387436,B006NPNCBA,0.28258463740348816,0.010084062814712524
shirt,B006Y5SM2I,B006Y5SYO4,150,0.1867331862449646,B006RI34ZC,0.3199882507324219,0.00700688362121582
shirt,B0012O8DC0,B0084UXV86,109,0.23942109942436218,B0003216GM,0.36614394187927246,0.0007863640785217285
shirt,B00E9M1M5C,B008T3V1YO,18,0.3311557173728943,B005JQ2GP2,0.3763091564178467,0.007062971591949463
shirt,B000OM3WSQ,B00AMBW9MO,2334,0.05965125560760498,B00A8KZAIE,0.29263266921043396,0.025808483362197876
shirt,B00BS7FFQ8,B00BEDXZAY,30,0.27588629722595215,B0078J5W9A,0.3322798013687134,0.008514195680618286
shirt,B004R9DY4E,B002SAV10S,497,0.12227019667625427,B007SO7J46,0.29753538966178894,0.009075790643692017
shirt,B009G0S8CM,B007UNXLB0,27,0.30126404762268066,B00DGLZD7A,0.3903779983520508,0.007083415985107422
shirt,B002HNSH80,B0072ZB1A4,17,0.26576000452041626,B000BNSGDY,0.32376641035079956,0.0003743171691894531
shirt,B000EMLDNC,B00GNCQQ34,187,0.1704956591129303,B00E5OOLKM,0.3227745294570923,0.01819431781768799
shirt,B0087KODVM,B007GB06WI,1,0.2864949107170105,B007GB06WI,0.2864949107170105,0.0064664483070373535
shirt,B0060EYIU8,B00827XZUK,379,0.14639464020729065,B004VPW5Y4,0.3208678960800171,0.009315460920333862
shirt,B003BAEVJ2,B00CWRLCV0,48,0.22902768850326538,B008TOOBWW,0.31502991914749146,0.01483231782913208
shirt,B0001TOMJA,B007FBKECQ,327,0.14456459879875183,B004KVK7H6,0.3390139937400818,0.0022609829902648926
shirt,B00BLQFUX4,B008J8FDAM,8,0.30061668157577515,B00EOYR308,0.37998342514038086,0.005253612995147705
shirt,B0093OQBCK,B00294F366,309,0.14239174127578735,B005KMKG9S,0.270574152469635,0.0004353821277618408
shirt,B000FFB8D8,B004M45KQ4,5,0.25459185242652893,B0071BJQVU,0.29228198528289795,0.01149219274520874
shirt,B00DE1BDLC,B006ID8WAI,1037,0.09659762680530548,B008D567PG,0.2691291272640228,0.0036766529083251953
shirt,B003MSNCM0,B00AR0ARLK,75,0.19062122702598572,B000ODWQK0,0.2985434830188751,0.009035825729370117
shirt,B00AVMPTQM,B007ENRNDI,10,0.2609061002731323,B003XT6BD0,0.31101951003074646,0.025975793600082397
shirt,B00BPXKESE,B0084A8JCO,1,0.33733487129211426,B0084A8JCO,0.33733487129211426,0.013985216617584229
shirt,B007VYS9I8,B005PJSVJS,16,0.30792033672332764,B0085709D8,0.3438429534435272,0.0028007328510284424
shirt,B003GWWK7K,B004S7ERQ4,64,0.29500138759613037,B008FVT2Y6,0.3822100758552551,0.0024379491806030273
shirt,B00CB3D1MS,B001DTIOFU,34,0.22641469538211823,B000BPUVQC,0.2803826630115509,0.011513084173202515
shirt,B005CZM4XE,B00931VPYM,90,0.22655072808265686,B004Q8J39Q,0.31765085458755493,0.01093795895576477
shirt,B00E3OW73M,B00EQV0784,5,0.3282170295715332,B001MG8S82,0.36303555965423584,0.007479310035705566
shirt,B004XMVOPQ,B005OCBIX2,192,0.15369993448257446,B004VE4GF6,0.2649809718132019,0.002869844436645508
shirt,B001DIQ02K,B000JM3A1A,9,0.31667226552963257,B00B1P3ANC,0.35908040404319763,0.02794039249420166
shirt,B003YPJTGY,B0079K5NVK,167,0.18281139433383942,B00ACL9LA2,0.3356434106826782,0.004473835229873657
shirt,B006PGF5HQ,B006JI53NQ,101,0.2021878957748413,B002S0NVEW,0.3466423749923706,0.005406796932220459
shirt,B0055KYMCW,B000F5K9ZQ,342,0.177109956741333,B0013F2JGE,0.3436949849128723,0.0009881854057312012
shirt,B0083SDCOC,B00G37DN5S,27,0.2557123303413391,B00931JHSS,0.3433193862438202,0.005646020174026489
shirt,B00A353SXI,B008OUP3RS,170,0.18133261799812317,B006ZP4SU2,0.3469754755496979,0.02352091670036316
shirt,B00DSY5UOQ,B007679AJ2,97,0.22195762395858765,B009OFQJPW,0.39435601234436035,0.023820459842681885
shirt,B00AJML1ZM,B00CFP6098,1147,0.09525486826896667,B0072HYUT6,0.3221423029899597,0.03973788022994995
shirt,B008B8NS0C,B00B97REHU,1,0.34953680634498596,B00B97REHU,0.34953680634498596,0.00027248263359069824
shirt,B000YDCP06,B000BNZCZ4,18,0.247121661901474,B000P3IFRM,0.34339702129364014,0.03400981426239014
shirt,B005MZ1V4C,B000Y1FWB2,5,0.24031969904899597,B009CYLW52,0.26463979482650757,0.010594367980957031
shirt,B005TL7L5W,B008K7ZNRU,1398,0.0860147476196289,B004R871ZS,0.2787848711013794,0.0017127394676208496
shirt,B008WFQVVW,B008KGWOHS,28,0.3273121118545532,B00006NQ0N,0.3857303857803345,0.0021920204162597656
shirt,B003SZXF3S,B004TTHNIA,974,0.08970095962285995,B00BLS4998,0.3336336612701416,0.013834655284881592
shirt,B0047HKIYU,B006428WQ2,1040,0.09279154241085052,B003PVIL0W,0.2643478810787201,0.0022209584712982178
shirt,B009E9J5HC,B0038OVKR2,148,0.1679481565952301,B00BUIZB1O,0.3221805691719055,0.01707431674003601
shirt,B0020Q11LE,B00CIYDP94,6,0.25383952260017395,B002S788KM,0.2761671543121338,0.007677674293518066
shirt,B007HZ9C6Y,B005EG1LE4,36,0.30217084288597107,B005XHQC8Y,0.35099244117736816,0.0036614835262298584
shirt,B0036XODB0,B0036XMY5M,22,0.29630327224731445,B003WEPEAC,0.3566938042640686,0.0007306933403015137
shirt,B00D6URY78,B0062B5JQQ,45,0.23565921187400818,B003BQTQPA,0.31060561537742615,0.0032070279121398926
shirt,B0012XKATA,B001GEHX1I,426,0.14467138051986694,B0072HYUT6,0.32641810178756714,0.007393240928649902
shirt,B006ID8WAI,B00ARFOX60,16,0.2899484634399414,B00BEDXZAY,0.36515551805496216,0.019711554050445557
shirt,B005TON8VA,B00C03UNC0,358,0.13944393396377563,B00AEJQ7SQ,0.3554084599018097,0.03904932737350464
shirt,B007TXNXA0,B009PXV0JS,61,0.22619642317295074,B00C3EZPK6,0.3473532199859619,0.034051597118377686
shirt,B00CPSDPCU,B001EAQHV6,27,0.28456345200538635,B0019QUS92,0.3868400454521179,0.00377732515335083
shirt,B005HIQ9KA,B005409ELW,339,0.1251496821641922,B007FX9LAA,0.26415497064590454,0.01016324758529663
shirt,B009P73OCK,B00CIBHIO0,318,0.1366046518087387,B005VF64V8,0.3222695589065552,0.03403392434120178
shirt,B005JQ5YBU,B005JQ4WEK,189,0.2035658359527588,B00BCWHW2E,0.36685970425605774,0.022794455289840698
shirt,B0046Q4F28,B00CAAJSYC,182,0.20408211648464203,B0085VJ4Y4,0.35742396116256714,0.023935317993164062
shirt,B003Z6Q7YY,B0059A4A5C,2,0.30469420552253723,B000YVF33Y,0.3240043520927429,0.01931014657020569
shirt,B008LJZV0G,B001RXMRKU,918,0.10448026657104492,B0077DT5SG,0.27036604285240173,0.001989036798477173
shirt,B00AWA4LW6,B006N1KIHK,1,0.354371041059494,B006N1KIHK,0.354371041059494,0.008987456560134888
shirt,B0091VAKBI,B005MKSBAE,1,0.4034181237220764,B005MKSBAE,0.4034181237220764,0.033722370862960815
shirt,B007VHEYAM,B008IJULM2,277,0.16494335234165192,B0012FRM2G,0.3548877239227295,0.0055901408195495605
shirt,B009L4NRSS,B007SH2NT4,20,0.3018171191215515,B005TGMERW,0.4200235605239868,0.0009596347808837891
shirt,B001SN7NRQ,B001BZ6ILS,314,0.15505582094192505,B004GGUA9U,0.377067506313324,0.009307861328125
shirt,B0061S0348,B00AIAIO46,5104,-0.012865551747381687,B00H0DGEQE,0.3036533296108246,0.000506967306137085
shirt,B00AZIAZK2,B001LY2VLK,324,0.13397608697414398,B001S2PQ4O,0.37153542041778564,0.03280198574066162
shirt,B00AZLZ8UQ,B001QVJ6PM,13,0.3245631456375122,B0014QR9QM,0.37961864471435547,0.009993195533752441
shirt,B003ZAH3AM,B004YOA0EE,37,0.22435012459754944,B0085X31DC,0.3160548806190491,0.003538846969604492
shirt,B00BOHU9ZE,B00AKYDNFA,38,0.24827979505062103,B004QY6QKY,0.30187028646469116,0.00292322039604187
shirt,B00BCXL3QE,B007KDGECS,589,0.11232829838991165,B004JHRX5A,0.3635270297527313,0.024172186851501465
shirt,B004U9F624,B003NUSAVU,16,0.29186922311782837,B00AAST0WQ,0.3360741138458252,0.00031426548957824707
shirt,B00CIYDP94,B00BYINGXK,568,0.11771691590547562,B009N517QE,0.3172028660774231,0.0006173849105834961
shirt,B005MKSBAE,B00DUEF8LY,2328,0.049030110239982605,B00CL08O0A,0.30092012882232666,0.0008397698402404785
shirt,B00AX0SS24,B008MJI77Y,40,0.2692194879055023,B008VRQ42C,0.3557969331741333,0.007946640253067017
shirt,B001DYFD6S,B00BMV7WYI,463,0.14020028710365295,B00DM8KA7U,0.31023645401000977,0.01244327425956726
shirt,B004NIZR44,B004RDZ39E,10,0.3347804844379425,B004LVO5KA,0.390164852142334,0.006952613592147827
shirt,B00509BTHY,B00018A9XO,457,0.1299128532409668,B00C26O5DS,0.32757967710494995,0.03748565912246704
shirt,B000J0M6BC,B008TSM9CW,3731,0.019629500806331635,B003SK9GCC,0.31787192821502686,0.018331587314605713
shirt,B00AZ020X0,B006ICWAWA,846,0.09898827970027924,B003CSPUES,0.35213345289230347,0.007967710494995117
shirt,B004W75SW2,B0030DG7TC,39,0.32212400436401367,B00729O5LM,0.39210692048072815,0.009962618350982666
shirt,B001E6GK8K,B0059XUITG,6,0.26075810194015503,B00686QH8E,0.30428940057754517,0.024870634078979492
shirt,B001GEHX1I,B001L4TRKS,1237,0.07845143228769302,B00906L8L0,0.3283630311489105,0.010080277919769287
shirt,B00AQR2JM4,B004OYVAIY,157,0.18269678950309753,B00C68VOYA,0.3564821183681488,0.0003425180912017822
shirt,B004JJVF48,B005OCHMO6,221,0.18349891901016235,B00F96M5LC,0.35395947098731995,0.01300022006034851
shirt,B009T6010U,B009T5NMS4,2,0.3579128384590149,B006P0GUR6,0.3771250247955322,0.019212186336517334
shirt,B005MV00ES,B001L17S0C,95,0.1959272027015686,B0035YJVGM,0.31089407205581665,0.0035021305084228516
shirt,B007T4JJ5W,B00A0UW5HG,13,0.3033371567726135,B0085TF48G,0.3629724979400635,0.01866629719734192
shirt,B0007R8KA8,B0007R8KCQ,23,0.23390595614910126,B001AYANYI,0.32675909996032715,0.0012104511260986328
shirt,B00A74AOSM,B004JF5VJW,477,0.11920403689146042,B004Z5EMUK,0.3584684133529663,0.010639339685440063
shirt,B0089SVHFW,B003BSOLP8,24,0.25081712007522583,B00926S118,0.35447704792022705,0.03025534749031067
shirt,B00AYU2QZ8,B00CBEYFHW,7,0.26841774582862854,B00EW46JWS,0.3081846535205841,0.006448656320571899
shirt,B00CMQ8ZXO,B00765MFB4,38,0.2107260525226593,B0077DT5SG,0.28524982929229736,0.0040843188762664795
shirt,B00D3DB5KU,B005FOP470,81,0.22254128754138947,B004WO12CK,0.3136322498321533,0.011394798755645752
shirt,B00542QOFE,B0091HI4VK,107,0.2115427702665329,B00CRMP2YS,0.35110658407211304,0.010894596576690674
shirt,B002EQ9C8O,B002KGFNS6,583,0.11412323266267776,B004ZC5QLC,0.3554658889770508,0.0
shirt,B002M11IU6,B003QCBBJI,1179,0.07323741912841797,B004ZC5QLC,0.2824174761772156,0.0
shirt,B00BRB2H8O,B00BU7BST4,504,0.10277611762285233,B00C865IWY,0.3313833475112915,0.015859931707382202
shirt,B00AH7QE2Y,B00B2NNXBM,16,0.3307437598705292,B00C9VY1XU,0.3522149920463562,0.0066058337688446045
shirt,B0057XC4P4,B00APU4PO2,4090,0.021616255864501,B00AZUNPNE,0.3122189939022064,0.03227442502975464
shirt,B00816NL4M,B005C1QMSQ,3,0.38884085416793823,B0010B16GA,0.40914618968963623,0.020162850618362427
shirt,B004VG7H4G,B00CRMP2YS,260,0.15198184549808502,B00BFWJK0S,0.3635558485984802,0.010004997253417969
shirt,B00164GQDY,B009D63E2I,89,0.20066815614700317,B008IHM2V2,0.3235645294189453,0.012309134006500244
shirt,B0091GJHGW,B009OX7692,107,0.22135666012763977,B003MRQ37M,0.374061644077301,0.007245242595672607
shirt,B006YYY8UO,B008H7I2L2,8,0.33165013790130615,B005PGGSQ4,0.35634851455688477,0.011471539735794067
shirt,B003HM7PT2,B00640IQFQ,30,0.2101496458053589,B001SN7QH8,0.3414531648159027,0.05423137545585632
shirt,B004VUFJK6,B004B3T6R0,184,0.17956484854221344,B005TF2WUM,0.30344104766845703,0.0025808215141296387
shirt,B000RQO9S6,B00CTPTNKW,1,0.365178644657135,B00CTPTNKW,0.365178644657135,0.07509970664978027
shirt,B006C25WGM,B00DBE0UI4,6,0.2803724408149719,B00BCXLU30,0.3064289391040802,0.007825314998626709
shirt,B00B7SA29S,B00B9DUBMY,355,0.12060414254665375,B00BN3RDDA,0.36181098222732544,0.015911638736724854
shirt,B00B1FCGFU,B000OMGLDY,11,0.28476518392562866,B0083J832W,0.3240617513656616,0.0015038549900054932
shirt,B001F23NH4,B00CACXSU0,120,0.17485347390174866,B004L0KZOQ,0.2854613661766052,0.0027382969856262207
shirt,B000297JN0,B001S2PP5E,104,0.19776350259780884,B009L4ZBNM,0.3154195547103882,0.0049485862255096436
shirt,B009EUI4G4,B007CL304I,48,0.2621842622756958,B00644PHPO,0.37175410985946655,0.05158233642578125
shirt,B0080SUGWQ,B0080SUGXU,4,0.320322185754776,B007XJBPT6,0.3374468684196472,0.00880780816078186
shirt,B00BCWHW2E,B007JGEFZY,40,0.2858678698539734,B0085HBOPA,0.34033793210983276,0.0008041858673095703
shirt,B0059BG2SE,B0056FTFB4,181,0.19252997636795044,B0078KLOH8,0.32535722851753235,0.016628623008728027
shirt,B0041D811M,B00A2CR8R4,601,0.13479921221733093,B00CUA9J5A,0.3221806287765503,0.006979227066040039
shirt,B00BY6SGZA,B0064SJ6EI,1162,0.07633648812770844,B00EABHQPC,0.30579090118408203,0.0014826655387878418
shirt,B005TVEOKW,B005L50K6I,5010,-0.0063318777829408646,B005C6B9UW,0.3799351155757904,0.01985830068588257
shirt,B008JVJI00,B009G81G82,54,0.2816387414932251,B00ALKO5RI,0.34112823009490967,0.007282853126525879
shirt,B00BT0JNWQ,B008YF3AE6,1834,0.07191156595945358,B003XT6BG2,0.32691872119903564,0.0015335679054260254
shirt,B004CTW2HY,B00BE3Z99O,9,0.3081779479980469,B008IHM2V2,0.33046311140060425,0.0005443096160888672
shirt,B00AJML1ZM,B00BJKVKQS,238,0.16808374226093292,B00ALS5IM6,0.3630126118659973,0.00798332691192627
shirt,B00CRVW3LY,B005XI84F2,141,0.20678944885730743,B003P2WHL0,0.36915886402130127,0.010205894708633423
shirt,B00AZLZ8UQ,B006X23XXK,3906,0.023004334419965744,B00CL08O0A,0.2601471245288849,0.010662123560905457
shirt,B00BGVUTBC,B00A42QEE0,292,0.13403618335723877,B00D9JU09A,0.3541540503501892,0.0223158597946167
shirt,B005OK1YZQ,B001UQULU2,841,0.08328898251056671,B000IZRUG4,0.23193660378456116,0.0015883296728134155
shirt,B000GA5YPK,B008HTLHSK,1067,0.10662195831537247,B001LGEQ9I,0.3751254081726074,0.05051732063293457
shirt,B00AZIB77W,B003INE18S,29,0.2649543285369873,B008B10SOS,0.33165132999420166,0.0006498098373413086
shirt,B00DCUQD7Y,B00C2CZTYG,1688,0.05766534432768822,B004U7HY8U,0.3400214910507202,0.023341476917266846
shirt,B00G37DN5S,B00C4RULCE,25,0.262895405292511,B009DI9CIQ,0.322139173746109,0.0009028911590576172
shirt,B0061SL9LO,B00ACE0CD4,32,0.24263694882392883,B003OUW9KW,0.35046273469924927,0.004489153623580933
shirt,B00AZUNPNE,B007E6M3UI,25,0.2895519733428955,B003JY6WY2,0.39217519760131836,0.04237505793571472
shirt,B006Y8Q79U,B005GQC97U,66,0.1989140510559082,B004T5TDKU,0.3183723986148834,0.009756356477737427
shirt,B004QL7B9C,B0078J5Y2U,4,0.3649052679538727,B0028K388G,0.385097861289978,0.01623949408531189
shirt,B0051EPWF8,B008LJZV0G,1,0.3541027307510376,B008LJZV0G,0.3541027307510376,0.03779244422912598
shirt,B000LQVB9W,B006WRED6W,204,0.15706239640712738,B000O5K8LC,0.3286646604537964,0.0055074989795684814
shirt,B000S3P946,B000KOU8E4,56,0.23550289869308472,B003DWGTRA,0.3562629818916321,0.014531075954437256
shirt,B0040B640K,B0059D0Q9I,10,0.2694666385650635,B00CX6BDFU,0.3088836967945099,0.007616609334945679
shirt,B0045MS86W,B005X0QH9A,194,0.15882548689842224,B001SERZCS,0.34878844022750854,0.03627753257751465
shirt,B004VFHTL8,B00605YPSC,583,0.1216890811920166,B001UFVNI2,0.3802453279495239,0.023276805877685547
shirt,B008X6WIBC,B0094D2LWE,942,0.10592223703861237,B007ZL7H62,0.32069718837738037,0.03122076392173767
shirt,B005JQ4FEM,B005LH4FEY,90,0.2623456120491028,B00B7M1O32,0.3636225461959839,0.008601665496826172
shirt,B0083Z6QDO,B007R0I1UC,3021,0.04011869803071022,B008823MBQ,0.2957378029823303,0.0059194862842559814
shirt,B001JTDJZY,B0055AWQSO,2565,0.0366002656519413,B007Q3TXRA,0.27947235107421875,0.003146529197692871
shirt,B00C2DBEY4,B00BNPCQ58,348,0.13410359621047974,B003R4ZAII,0.34601324796676636,0.019605815410614014
shirt,B000JVKHLW,B001U239PU,6,0.26478084921836853,B0060ODA3O,0.29575037956237793,0.006414651870727539
shirt,B004R1RB3M,B004GIVMZO,21,0.2568257749080658,B00CBMGV4O,0.32969361543655396,0.02788996696472168
shirt,B006YDMYCY,B00DH8E2F6,151,0.17996907234191895,B002AT6HYM,0.3126954734325409,0.020093679428100586
shirt,B000GA5YPK,B0002VN7CA,2,0.35517147183418274,B008LK7CAW,0.4014137387275696,0.04624226689338684
shirt,B005HGTEPY,B00AP5DK20,121,0.17675375938415527,B008KYREYS,0.27590733766555786,0.00412142276763916
shirt,B007POLATE,B006ZQH11E,154,0.18682703375816345,B004VEDMJM,0.3565737307071686,0.004098743200302124
shirt,B009DEGOSG,B005TF98AE,48,0.23509803414344788,B005F0NY26,0.36190560460090637,0.06120869517326355
shirt,B0081V2U6C,B00AIXUCG6,330,0.1303715854883194,B005PGGSQ4,0.2885824739933014,0.003239065408706665
shirt,B00BS7FFQ8,B00066ZKS0,715,0.10972321033477783,B001761XAM,0.3601393699645996,0.01778993010520935
shirt,B00AFEOREQ,B009UWZ8H4,59,0.20325005054473877,B006QMKAUQ,0.28403133153915405,0.009020417928695679
shirt,B004KF9LM4,B0049J1RZA,5717,-0.043747685849666595,B005P7DL7W,0.2671274244785309,0.00932919979095459
shirt,B002TUTM4Y,B00877MORU,833,0.09539450705051422,B006PKHQTM,0.2757647931575775,0.005040973424911499
shirt,B006QMKAUQ,B0094JWU0G,91,0.18991731107234955,B0085288EA,0.28872519731521606,0.01164919137954712
shirt,B0077PMHIO,B002NCIAU0,39,0.22988146543502808,B0051VMCEK,0.32053181529045105,0.012333065271377563
shirt,B008HO2HZ2,B00B1DVMN4,128,0.15671920776367188,B00A7ZSCNU,0.28607213497161865,0.021551132202148438
shirt,B0032CO7IO,B0017QFRF4,906,0.08703652024269104,B003QRH0CA,0.2639211118221283,0.013697713613510132
shirt,B00CIYDP94,B007Z8W47C,54,0.22183427214622498,B00CHROXXE,0.31858718395233154,0.009210377931594849
